x,y,path
5,5,110
23.1382,29.5414,111
23.7005,27.6221,111
21.7685,28.1389,111
19.9424,28.9547,111
18.0006,29.4336,111
16.1118,28.7759,111
14.1142,28.6791,111
12.8613,27.1201,111
10.9296,26.6021,111
9.97917,24.8424,111
10.0019,22.8425,111
8.03141,22.4999,111
6.3001,21.4986,111
4.90335,20.0672,111
4.0225,18.2716,111
4.94863,16.4989,111
2.99926,16.0518,111
3.95235,14.2935,111
2.15761,13.4109,111
2.66634,11.4767,111
2.09181,9.56098,111
1.93345,7.56726,111
3.44312,6.25543,111
5,5,111
23.5279,25.6296,112
23.7005,27.6221,112
21.7685,28.1389,112
19.9424,28.9547,112
18.0006,29.4336,112
16.1118,28.7759,112
14.1142,28.6791,112
12.8613,27.1201,112
10.9296,26.6021,112
9.97917,24.8424,112
10.0019,22.8425,112
8.03141,22.4999,112
6.3001,21.4986,112
4.90335,20.0672,112
4.0225,18.2716,112
4.94863,16.4989,112
2.99926,16.0518,112
3.95235,14.2935,112
2.15761,13.4109,112
2.66634,11.4767,112
2.09181,9.56098,112
1.93345,7.56726,112
3.44312,6.25543,112
5,5,112
23.7005,27.6221,113
21.7685,28.1389,113
19.9424,28.9547,113
18.0006,29.4336,113
16.1118,28.7759,113
14.1142,28.6791,113
12.8613,27.1201,113
10.9296,26.6021,113
9.97917,24.8424,113
10.0019,22.8425,113
8.03141,22.4999,113
6.3001,21.4986,113
4.90335,20.0672,113
4.0225,18.2716,113
4.94863,16.4989,113
2.99926,16.0518,113
3.95235,14.2935,113
2.15761,13.4109,113
2.66634,11.4767,113
2.09181,9.56098,113
1.93345,7.56726,113
3.44312,6.25543,113
5,5,113
25.6684,27.2649,114
23.7005,27.6221,114
21.7685,28.1389,114
19.9424,28.9547,114
18.0006,29.4336,114
16.1118,28.7759,114
14.1142,28.6791,114
12.8613,27.1201,114
10.9296,26.6021,114
9.97917,24.8424,114
10.0019,22.8425,114
8.03141,22.4999,114
6.3001,21.4986,114
4.90335,20.0672,114
4.0225,18.2716,114
4.94863,16.4989,114
2.99926,16.0518,114
3.95235,14.2935,114
2.15761,13.4109,114
2.66634,11.4767,114
2.09181,9.56098,114
1.93345,7.56726,114
3.44312,6.25543,114
5,5,114
23.0615,31.54,115
23.1382,29.5414,115
23.7005,27.6221,115
21.7685,28.1389,115
19.9424,28.9547,115
18.0006,29.4336,115
16.1118,28.7759,115
14.1142,28.6791,115
12.8613,27.1201,115
10.9296,26.6021,115
9.97917,24.8424,115
10.0019,22.8425,115
8.03141,22.4999,115
6.3001,21.4986,115
4.90335,20.0672,115
4.0225,18.2716,115
4.94863,16.4989,115
2.99926,16.0518,115
3.95235,14.2935,115
2.15761,13.4109,115
2.66634,11.4767,115
2.09181,9.56098,115
1.93345,7.56726,115
3.44312,6.25543,115
5,5,115
9.2136,3.76507,116
8.83109,5.72815,116
6.88996,6.20982,116
6.83758,4.21051,116
5,5,116
8.7258,32.5416,117
10,31,117
11.9361,28.8933,117
12.8613,27.1201,117
10.9296,26.6021,117
9.97917,24.8424,117
10.0019,22.8425,117
8.03141,22.4999,117
6.3001,21.4986,117
4.90335,20.0672,117
4.0225,18.2716,117
4.94863,16.4989,117
2.99926,16.0518,117
3.95235,14.2935,117
2.15761,13.4109,117
2.66634,11.4767,117
2.09181,9.56098,117
1.93345,7.56726,117
3.44312,6.25543,117
5,5,117
25.6684,27.2649,118
23.7005,27.6221,118
21.7685,28.1389,118
19.9424,28.9547,118
18.0006,29.4336,118
16.1118,28.7759,118
14.1142,28.6791,118
12.8613,27.1201,118
10.9296,26.6021,118
9.97917,24.8424,118
10.0019,22.8425,118
8.03141,22.4999,118
6.3001,21.4986,118
4.90335,20.0672,118
4.0225,18.2716,118
4.94863,16.4989,118
2.99926,16.0518,118
3.95235,14.2935,118
2.15761,13.4109,118
2.66634,11.4767,118
2.09181,9.56098,118
1.93345,7.56726,118
3.44312,6.25543,118
5,5,118
23.0615,31.54,119
23.1382,29.5414,119
23.7005,27.6221,119
21.7685,28.1389,119
19.9424,28.9547,119
18.0006,29.4336,119
16.1118,28.7759,119
14.1142,28.6791,119
12.8613,27.1201,119
10.9296,26.6021,119
9.97917,24.8424,119
10.0019,22.8425,119
8.03141,22.4999,119
6.3001,21.4986,119
4.90335,20.0672,119
4.0225,18.2716,119
4.94863,16.4989,119
2.99926,16.0518,119
3.95235,14.2935,119
2.15761,13.4109,119
2.66634,11.4767,119
2.09181,9.56098,119
1.93345,7.56726,119
3.44312,6.25543,119
5,5,119
25.6684,27.2649,120
23.7005,27.6221,120
21.7685,28.1389,120
19.9424,28.9547,120
18.0006,29.4336,120
16.1118,28.7759,120
14.1142,28.6791,120
12.8613,27.1201,120
10.9296,26.6021,120
9.97917,24.8424,120
10.0019,22.8425,120
8.03141,22.4999,120
6.3001,21.4986,120
4.90335,20.0672,120
4.0225,18.2716,120
4.94863,16.4989,120
2.99926,16.0518,120
3.95235,14.2935,120
2.15761,13.4109,120
2.66634,11.4767,120
2.09181,9.56098,120
1.93345,7.56726,120
3.44312,6.25543,120
5,5,120
8.7258,32.5416,121
10,31,121
11.9361,28.8933,121
12.8613,27.1201,121
10.9296,26.6021,121
9.97917,24.8424,121
10.0019,22.8425,121
8.03141,22.4999,121
6.3001,21.4986,121
4.90335,20.0672,121
4.0225,18.2716,121
4.94863,16.4989,121
2.99926,16.0518,121
3.95235,14.2935,121
2.15761,13.4109,121
2.66634,11.4767,121
2.09181,9.56098,121
1.93345,7.56726,121
3.44312,6.25543,121
5,5,121
25.6684,27.2649,122
23.7005,27.6221,122
21.7685,28.1389,122
19.9424,28.9547,122
18.0006,29.4336,122
16.1118,28.7759,122
14.1142,28.6791,122
12.8613,27.1201,122
10.9296,26.6021,122
9.97917,24.8424,122
10.0019,22.8425,122
8.03141,22.4999,122
6.3001,21.4986,122
4.90335,20.0672,122
4.0225,18.2716,122
4.94863,16.4989,122
2.99926,16.0518,122
3.95235,14.2935,122
2.15761,13.4109,122
2.66634,11.4767,122
2.09181,9.56098,122
1.93345,7.56726,122
3.44312,6.25543,122
5,5,122
24.3831,33.0411,123
23.0615,31.54,123
23.1382,29.5414,123
23.7005,27.6221,123
21.7685,28.1389,123
19.9424,28.9547,123
18.0006,29.4336,123
16.1118,28.7759,123
14.1142,28.6791,123
12.8613,27.1201,123
10.9296,26.6021,123
9.97917,24.8424,123
10.0019,22.8425,123
8.03141,22.4999,123
6.3001,21.4986,123
4.90335,20.0672,123
4.0225,18.2716,123
4.94863,16.4989,123
2.99926,16.0518,123
3.95235,14.2935,123
2.15761,13.4109,123
2.66634,11.4767,123
2.09181,9.56098,123
1.93345,7.56726,123
3.44312,6.25543,123
5,5,123
25.1691,29.2016,124
25.6684,27.2649,124
23.7005,27.6221,124
21.7685,28.1389,124
19.9424,28.9547,124
18.0006,29.4336,124
16.1118,28.7759,124
14.1142,28.6791,124
12.8613,27.1201,124
10.9296,26.6021,124
9.97917,24.8424,124
10.0019,22.8425,124
8.03141,22.4999,124
6.3001,21.4986,124
4.90335,20.0672,124
4.0225,18.2716,124
4.94863,16.4989,124
2.99926,16.0518,124
3.95235,14.2935,124
2.15761,13.4109,124
2.66634,11.4767,124
2.09181,9.56098,124
1.93345,7.56726,124
3.44312,6.25543,124
5,5,124
24.3831,33.0411,125
23.0615,31.54,125
23.1382,29.5414,125
23.7005,27.6221,125
21.7685,28.1389,125
19.9424,28.9547,125
18.0006,29.4336,125
16.1118,28.7759,125
14.1142,28.6791,125
12.8613,27.1201,125
10.9296,26.6021,125
9.97917,24.8424,125
10.0019,22.8425,125
8.03141,22.4999,125
6.3001,21.4986,125
4.90335,20.0672,125
4.0225,18.2716,125
4.94863,16.4989,125
2.99926,16.0518,125
3.95235,14.2935,125
2.15761,13.4109,125
2.66634,11.4767,125
2.09181,9.56098,125
1.93345,7.56726,125
3.44312,6.25543,125
5,5,125
4.54537,12.3834,126
3.95235,14.2935,126
2.15761,13.4109,126
2.66634,11.4767,126
2.09181,9.56098,126
1.93345,7.56726,126
3.44312,6.25543,126
5,5,126
10.3875,33.6545,127
8.7258,32.5416,127
10,31,127
11.9361,28.8933,127
12.8613,27.1201,127
10.9296,26.6021,127
9.97917,24.8424,127
10.0019,22.8425,127
8.03141,22.4999,127
6.3001,21.4986,127
4.90335,20.0672,127
4.0225,18.2716,127
4.94863,16.4989,127
2.99926,16.0518,127
3.95235,14.2935,127
2.15761,13.4109,127
2.66634,11.4767,127
2.09181,9.56098,127
1.93345,7.56726,127
3.44312,6.25543,127
5,5,127
27.5509,26.5895,128
25.6684,27.2649,128
23.7005,27.6221,128
21.7685,28.1389,128
19.9424,28.9547,128
18.0006,29.4336,128
16.1118,28.7759,128
14.1142,28.6791,128
12.8613,27.1201,128
10.9296,26.6021,128
9.97917,24.8424,128
10.0019,22.8425,128
8.03141,22.4999,128
6.3001,21.4986,128
4.90335,20.0672,128
4.0225,18.2716,128
4.94863,16.4989,128
2.99926,16.0518,128
3.95235,14.2935,128
2.15761,13.4109,128
2.66634,11.4767,128
2.09181,9.56098,128
1.93345,7.56726,128
3.44312,6.25543,128
5,5,128
27.8132,28.5723,129
27.5509,26.5895,129
25.6684,27.2649,129
23.7005,27.6221,129
21.7685,28.1389,129
19.9424,28.9547,129
18.0006,29.4336,129
16.1118,28.7759,129
14.1142,28.6791,129
12.8613,27.1201,129
10.9296,26.6021,129
9.97917,24.8424,129
10.0019,22.8425,129
8.03141,22.4999,129
6.3001,21.4986,129
4.90335,20.0672,129
4.0225,18.2716,129
4.94863,16.4989,129
2.99926,16.0518,129
3.95235,14.2935,129
2.15761,13.4109,129
2.66634,11.4767,129
2.09181,9.56098,129
1.93345,7.56726,129
3.44312,6.25543,129
5,5,129
24.3831,33.0411,130
23.0615,31.54,130
23.1382,29.5414,130
23.7005,27.6221,130
21.7685,28.1389,130
19.9424,28.9547,130
18.0006,29.4336,130
16.1118,28.7759,130
14.1142,28.6791,130
12.8613,27.1201,130
10.9296,26.6021,130
9.97917,24.8424,130
10.0019,22.8425,130
8.03141,22.4999,130
6.3001,21.4986,130
4.90335,20.0672,130
4.0225,18.2716,130
4.94863,16.4989,130
2.99926,16.0518,130
3.95235,14.2935,130
2.15761,13.4109,130
2.66634,11.4767,130
2.09181,9.56098,130
1.93345,7.56726,130
3.44312,6.25543,130
5,5,130
27.8132,28.5723,131
27.5509,26.5895,131
25.6684,27.2649,131
23.7005,27.6221,131
21.7685,28.1389,131
19.9424,28.9547,131
18.0006,29.4336,131
16.1118,28.7759,131
14.1142,28.6791,131
12.8613,27.1201,131
10.9296,26.6021,131
9.97917,24.8424,131
10.0019,22.8425,131
8.03141,22.4999,131
6.3001,21.4986,131
4.90335,20.0672,131
4.0225,18.2716,131
4.94863,16.4989,131
2.99926,16.0518,131
3.95235,14.2935,131
2.15761,13.4109,131
2.66634,11.4767,131
2.09181,9.56098,131
1.93345,7.56726,131
3.44312,6.25543,131
5,5,131
27.5509,26.5895,132
25.6684,27.2649,132
23.7005,27.6221,132
21.7685,28.1389,132
19.9424,28.9547,132
18.0006,29.4336,132
16.1118,28.7759,132
14.1142,28.6791,132
12.8613,27.1201,132
10.9296,26.6021,132
9.97917,24.8424,132
10.0019,22.8425,132
8.03141,22.4999,132
6.3001,21.4986,132
4.90335,20.0672,132
4.0225,18.2716,132
4.94863,16.4989,132
2.99926,16.0518,132
3.95235,14.2935,132
2.15761,13.4109,132
2.66634,11.4767,132
2.09181,9.56098,132
1.93345,7.56726,132
3.44312,6.25543,132
5,5,132
24.3831,33.0411,133
23.0615,31.54,133
23.1382,29.5414,133
23.7005,27.6221,133
21.7685,28.1389,133
19.9424,28.9547,133
18.0006,29.4336,133
16.1118,28.7759,133
14.1142,28.6791,133
12.8613,27.1201,133
10.9296,26.6021,133
9.97917,24.8424,133
10.0019,22.8425,133
8.03141,22.4999,133
6.3001,21.4986,133
4.90335,20.0672,133
4.0225,18.2716,133
4.94863,16.4989,133
2.99926,16.0518,133
3.95235,14.2935,133
2.15761,13.4109,133
2.66634,11.4767,133
2.09181,9.56098,133
1.93345,7.56726,133
3.44312,6.25543,133
5,5,133
24.3831,33.0411,134
23.0615,31.54,134
23.1382,29.5414,134
23.7005,27.6221,134
21.7685,28.1389,134
19.9424,28.9547,134
18.0006,29.4336,134
16.1118,28.7759,134
14.1142,28.6791,134
12.8613,27.1201,134
10.9296,26.6021,134
9.97917,24.8424,134
10.0019,22.8425,134
8.03141,22.4999,134
6.3001,21.4986,134
4.90335,20.0672,134
4.0225,18.2716,134
4.94863,16.4989,134
2.99926,16.0518,134
3.95235,14.2935,134
2.15761,13.4109,134
2.66634,11.4767,134
2.09181,9.56098,134
1.93345,7.56726,134
3.44312,6.25543,134
5,5,134
27.8132,28.5723,135
27.5509,26.5895,135
25.6684,27.2649,135
23.7005,27.6221,135
21.7685,28.1389,135
19.9424,28.9547,135
18.0006,29.4336,135
16.1118,28.7759,135
14.1142,28.6791,135
12.8613,27.1201,135
10.9296,26.6021,135
9.97917,24.8424,135
10.0019,22.8425,135
8.03141,22.4999,135
6.3001,21.4986,135
4.90335,20.0672,135
4.0225,18.2716,135
4.94863,16.4989,135
2.99926,16.0518,135
3.95235,14.2935,135
2.15761,13.4109,135
2.66634,11.4767,135
2.09181,9.56098,135
1.93345,7.56726,135
3.44312,6.25543,135
5,5,135
27.8132,28.5723,136
27.5509,26.5895,136
25.6684,27.2649,136
23.7005,27.6221,136
21.7685,28.1389,136
19.9424,28.9547,136
18.0006,29.4336,136
16.1118,28.7759,136
14.1142,28.6791,136
12.8613,27.1201,136
10.9296,26.6021,136
9.97917,24.8424,136
10.0019,22.8425,136
8.03141,22.4999,136
6.3001,21.4986,136
4.90335,20.0672,136
4.0225,18.2716,136
4.94863,16.4989,136
2.99926,16.0518,136
3.95235,14.2935,136
2.15761,13.4109,136
2.66634,11.4767,136
2.09181,9.56098,136
1.93345,7.56726,136
3.44312,6.25543,136
5,5,136
26.0375,34.165,137
24.3831,33.0411,137
23.0615,31.54,137
23.1382,29.5414,137
23.7005,27.6221,137
21.7685,28.1389,137
19.9424,28.9547,137
18.0006,29.4336,137
16.1118,28.7759,137
14.1142,28.6791,137
12.8613,27.1201,137
10.9296,26.6021,137
9.97917,24.8424,137
10.0019,22.8425,137
8.03141,22.4999,137
6.3001,21.4986,137
4.90335,20.0672,137
4.0225,18.2716,137
4.94863,16.4989,137
2.99926,16.0518,137
3.95235,14.2935,137
2.15761,13.4109,137
2.66634,11.4767,137
2.09181,9.56098,137
1.93345,7.56726,137
3.44312,6.25543,137
5,5,137
19.819,7.74997,138
18.4944,6.25148,138
18.0629,4.29858,138
16.9755,2.62003,138
15.3399,1.4691,138
13.6266,2.501,138
12.3038,4.00109,138
10.3496,4.4266,138
8.83109,5.72815,138
6.88996,6.20982,138
6.83758,4.21051,138
5,5,138
26.0375,34.165,139
24.3831,33.0411,139
23.0615,31.54,139
23.1382,29.5414,139
23.7005,27.6221,139
21.7685,28.1389,139
19.9424,28.9547,139
18.0006,29.4336,139
16.1118,28.7759,139
14.1142,28.6791,139
12.8613,27.1201,139
10.9296,26.6021,139
9.97917,24.8424,139
10.0019,22.8425,139
8.03141,22.4999,139
6.3001,21.4986,139
4.90335,20.0672,139
4.0225,18.2716,139
4.94863,16.4989,139
2.99926,16.0518,139
3.95235,14.2935,139
2.15761,13.4109,139
2.66634,11.4767,139
2.09181,9.56098,139
1.93345,7.56726,139
3.44312,6.25543,139
5,5,139
11.9421,34.9128,140
10.3875,33.6545,140
8.7258,32.5416,140
10,31,140
11.9361,28.8933,140
12.8613,27.1201,140
10.9296,26.6021,140
9.97917,24.8424,140
10.0019,22.8425,140
8.03141,22.4999,140
6.3001,21.4986,140
4.90335,20.0672,140
4.0225,18.2716,140
4.94863,16.4989,140
2.99926,16.0518,140
3.95235,14.2935,140
2.15761,13.4109,140
2.66634,11.4767,140
2.09181,9.56098,140
1.93345,7.56726,140
3.44312,6.25543,140
5,5,140
13.4558,36.22,141
11.9421,34.9128,141
10.3875,33.6545,141
8.7258,32.5416,141
10,31,141
11.9361,28.8933,141
12.8613,27.1201,141
10.9296,26.6021,141
9.97917,24.8424,141
10.0019,22.8425,141
8.03141,22.4999,141
6.3001,21.4986,141
4.90335,20.0672,141
4.0225,18.2716,141
4.94863,16.4989,141
2.99926,16.0518,141
3.95235,14.2935,141
2.15761,13.4109,141
2.66634,11.4767,141
2.09181,9.56098,141
1.93345,7.56726,141
3.44312,6.25543,141
5,5,141
13.4558,36.22,142
11.9421,34.9128,142
10.3875,33.6545,142
8.7258,32.5416,142
10,31,142
11.9361,28.8933,142
12.8613,27.1201,142
10.9296,26.6021,142
9.97917,24.8424,142
10.0019,22.8425,142
8.03141,22.4999,142
6.3001,21.4986,142
4.90335,20.0672,142
4.0225,18.2716,142
4.94863,16.4989,142
2.99926,16.0518,142
3.95235,14.2935,142
2.15761,13.4109,142
2.66634,11.4767,142
2.09181,9.56098,142
1.93345,7.56726,142
3.44312,6.25543,142
5,5,142
26.1958,36.1587,143
26.0375,34.165,143
24.3831,33.0411,143
23.0615,31.54,143
23.1382,29.5414,143
23.7005,27.6221,143
21.7685,28.1389,143
19.9424,28.9547,143
18.0006,29.4336,143
16.1118,28.7759,143
14.1142,28.6791,143
12.8613,27.1201,143
10.9296,26.6021,143
9.97917,24.8424,143
10.0019,22.8425,143
8.03141,22.4999,143
6.3001,21.4986,143
4.90335,20.0672,143
4.0225,18.2716,143
4.94863,16.4989,143
2.99926,16.0518,143
3.95235,14.2935,143
2.15761,13.4109,143
2.66634,11.4767,143
2.09181,9.56098,143
1.93345,7.56726,143
3.44312,6.25543,143
5,5,143
12.9759,38.1615,144
13.4558,36.22,144
11.9421,34.9128,144
10.3875,33.6545,144
8.7258,32.5416,144
10,31,144
11.9361,28.8933,144
12.8613,27.1201,144
10.9296,26.6021,144
9.97917,24.8424,144
10.0019,22.8425,144
8.03141,22.4999,144
6.3001,21.4986,144
4.90335,20.0672,144
4.0225,18.2716,144
4.94863,16.4989,144
2.99926,16.0518,144
3.95235,14.2935,144
2.15761,13.4109,144
2.66634,11.4767,144
2.09181,9.56098,144
1.93345,7.56726,144
3.44312,6.25543,144
5,5,144
12.9759,38.1615,145
13.4558,36.22,145
11.9421,34.9128,145
10.3875,33.6545,145
8.7258,32.5416,145
10,31,145
11.9361,28.8933,145
12.8613,27.1201,145
10.9296,26.6021,145
9.97917,24.8424,145
10.0019,22.8425,145
8.03141,22.4999,145
6.3001,21.4986,145
4.90335,20.0672,145
4.0225,18.2716,145
4.94863,16.4989,145
2.99926,16.0518,145
3.95235,14.2935,145
2.15761,13.4109,145
2.66634,11.4767,145
2.09181,9.56098,145
1.93345,7.56726,145
3.44312,6.25543,145
5,5,145
26.1958,36.1587,146
26.0375,34.165,146
24.3831,33.0411,146
23.0615,31.54,146
23.1382,29.5414,146
23.7005,27.6221,146
21.7685,28.1389,146
19.9424,28.9547,146
18.0006,29.4336,146
16.1118,28.7759,146
14.1142,28.6791,146
12.8613,27.1201,146
10.9296,26.6021,146
9.97917,24.8424,146
10.0019,22.8425,146
8.03141,22.4999,146
6.3001,21.4986,146
4.90335,20.0672,146
4.0225,18.2716,146
4.94863,16.4989,146
2.99926,16.0518,146
3.95235,14.2935,146
2.15761,13.4109,146
2.66634,11.4767,146
2.09181,9.56098,146
1.93345,7.56726,146
3.44312,6.25543,146
5,5,146
26.1958,36.1587,147
26.0375,34.165,147
24.3831,33.0411,147
23.0615,31.54,147
23.1382,29.5414,147
23.7005,27.6221,147
21.7685,28.1389,147
19.9424,28.9547,147
18.0006,29.4336,147
16.1118,28.7759,147
14.1142,28.6791,147
12.8613,27.1201,147
10.9296,26.6021,147
9.97917,24.8424,147
10.0019,22.8425,147
8.03141,22.4999,147
6.3001,21.4986,147
4.90335,20.0672,147
4.0225,18.2716,147
4.94863,16.4989,147
2.99926,16.0518,147
3.95235,14.2935,147
2.15761,13.4109,147
2.66634,11.4767,147
2.09181,9.56098,147
1.93345,7.56726,147
3.44312,6.25543,147
5,5,147
28.0923,35.5238,148
26.1958,36.1587,148
26.0375,34.165,148
24.3831,33.0411,148
23.0615,31.54,148
23.1382,29.5414,148
23.7005,27.6221,148
21.7685,28.1389,148
19.9424,28.9547,148
18.0006,29.4336,148
16.1118,28.7759,148
14.1142,28.6791,148
12.8613,27.1201,148
10.9296,26.6021,148
9.97917,24.8424,148
10.0019,22.8425,148
8.03141,22.4999,148
6.3001,21.4986,148
4.90335,20.0672,148
4.0225,18.2716,148
4.94863,16.4989,148
2.99926,16.0518,148
3.95235,14.2935,148
2.15761,13.4109,148
2.66634,11.4767,148
2.09181,9.56098,148
1.93345,7.56726,148
3.44312,6.25543,148
5,5,148
11.3903,39.3806,149
12.9759,38.1615,149
13.4558,36.22,149
11.9421,34.9128,149
10.3875,33.6545,149
8.7258,32.5416,149
10,31,149
11.9361,28.8933,149
12.8613,27.1201,149
10.9296,26.6021,149
9.97917,24.8424,149
10.0019,22.8425,149
8.03141,22.4999,149
6.3001,21.4986,149
4.90335,20.0672,149
4.0225,18.2716,149
4.94863,16.4989,149
2.99926,16.0518,149
3.95235,14.2935,149
2.15761,13.4109,149
2.66634,11.4767,149
2.09181,9.56098,149
1.93345,7.56726,149
3.44312,6.25543,149
5,5,149
28.0724,33.5239,150
28.0923,35.5238,150
26.1958,36.1587,150
26.0375,34.165,150
24.3831,33.0411,150
23.0615,31.54,150
23.1382,29.5414,150
23.7005,27.6221,150
21.7685,28.1389,150
19.9424,28.9547,150
18.0006,29.4336,150
16.1118,28.7759,150
14.1142,28.6791,150
12.8613,27.1201,150
10.9296,26.6021,150
9.97917,24.8424,150
10.0019,22.8425,150
8.03141,22.4999,150
6.3001,21.4986,150
4.90335,20.0672,150
4.0225,18.2716,150
4.94863,16.4989,150
2.99926,16.0518,150
3.95235,14.2935,150
2.15761,13.4109,150
2.66634,11.4767,150
2.09181,9.56098,150
1.93345,7.56726,150
3.44312,6.25543,150
5,5,150
30.0099,33.0278,151
28.0724,33.5239,151
28.0923,35.5238,151
26.1958,36.1587,151
26.0375,34.165,151
24.3831,33.0411,151
23.0615,31.54,151
23.1382,29.5414,151
23.7005,27.6221,151
21.7685,28.1389,151
19.9424,28.9547,151
18.0006,29.4336,151
16.1118,28.7759,151
14.1142,28.6791,151
12.8613,27.1201,151
10.9296,26.6021,151
9.97917,24.8424,151
10.0019,22.8425,151
8.03141,22.4999,151
6.3001,21.4986,151
4.90335,20.0672,151
4.0225,18.2716,151
4.94863,16.4989,151
2.99926,16.0518,151
3.95235,14.2935,151
2.15761,13.4109,151
2.66634,11.4767,151
2.09181,9.56098,151
1.93345,7.56726,151
3.44312,6.25543,151
5,5,151
10.2481,41.0223,152
11.3903,39.3806,152
12.9759,38.1615,152
13.4558,36.22,152
11.9421,34.9128,152
10.3875,33.6545,152
8.7258,32.5416,152
10,31,152
11.9361,28.8933,152
12.8613,27.1201,152
10.9296,26.6021,152
9.97917,24.8424,152
10.0019,22.8425,152
8.03141,22.4999,152
6.3001,21.4986,152
4.90335,20.0672,152
4.0225,18.2716,152
4.94863,16.4989,152
2.99926,16.0518,152
3.95235,14.2935,152
2.15761,13.4109,152
2.66634,11.4767,152
2.09181,9.56098,152
1.93345,7.56726,152
3.44312,6.25543,152
5,5,152
10.2481,41.0223,153
11.3903,39.3806,153
12.9759,38.1615,153
13.4558,36.22,153
11.9421,34.9128,153
10.3875,33.6545,153
8.7258,32.5416,153
10,31,153
11.9361,28.8933,153
12.8613,27.1201,153
10.9296,26.6021,153
9.97917,24.8424,153
10.0019,22.8425,153
8.03141,22.4999,153
6.3001,21.4986,153
4.90335,20.0672,153
4.0225,18.2716,153
4.94863,16.4989,153
2.99926,16.0518,153
3.95235,14.2935,153
2.15761,13.4109,153
2.66634,11.4767,153
2.09181,9.56098,153
1.93345,7.56726,153
3.44312,6.25543,153
5,5,153
30.1286,35.0243,154
30.0099,33.0278,154
28.0724,33.5239,154
28.0923,35.5238,154
26.1958,36.1587,154
26.0375,34.165,154
24.3831,33.0411,154
23.0615,31.54,154
23.1382,29.5414,154
23.7005,27.6221,154
21.7685,28.1389,154
19.9424,28.9547,154
18.0006,29.4336,154
16.1118,28.7759,154
14.1142,28.6791,154
12.8613,27.1201,154
10.9296,26.6021,154
9.97917,24.8424,154
10.0019,22.8425,154
8.03141,22.4999,154
6.3001,21.4986,154
4.90335,20.0672,154
4.0225,18.2716,154
4.94863,16.4989,154
2.99926,16.0518,154
3.95235,14.2935,154
2.15761,13.4109,154
2.66634,11.4767,154
2.09181,9.56098,154
1.93345,7.56726,154
3.44312,6.25543,154
5,5,154
29.9431,37.0157,155
30.1286,35.0243,155
30.0099,33.0278,155
28.0724,33.5239,155
28.0923,35.5238,155
26.1958,36.1587,155
26.0375,34.165,155
24.3831,33.0411,155
23.0615,31.54,155
23.1382,29.5414,155
23.7005,27.6221,155
21.7685,28.1389,155
19.9424,28.9547,155
18.0006,29.4336,155
16.1118,28.7759,155
14.1142,28.6791,155
12.8613,27.1201,155
10.9296,26.6021,155
9.97917,24.8424,155
10.0019,22.8425,155
8.03141,22.4999,155
6.3001,21.4986,155
4.90335,20.0672,155
4.0225,18.2716,155
4.94863,16.4989,155
2.99926,16.0518,155
3.95235,14.2935,155
2.15761,13.4109,155
2.66634,11.4767,155
2.09181,9.56098,155
1.93345,7.56726,155
3.44312,6.25543,155
5,5,155
30.23,38.995,156
29.9431,37.0157,156
30.1286,35.0243,156
30.0099,33.0278,156
28.0724,33.5239,156
28.0923,35.5238,156
26.1958,36.1587,156
26.0375,34.165,156
24.3831,33.0411,156
23.0615,31.54,156
23.1382,29.5414,156
23.7005,27.6221,156
21.7685,28.1389,156
19.9424,28.9547,156
18.0006,29.4336,156
16.1118,28.7759,156
14.1142,28.6791,156
12.8613,27.1201,156
10.9296,26.6021,156
9.97917,24.8424,156
10.0019,22.8425,156
8.03141,22.4999,156
6.3001,21.4986,156
4.90335,20.0672,156
4.0225,18.2716,156
4.94863,16.4989,156
2.99926,16.0518,156
3.95235,14.2935,156
2.15761,13.4109,156
2.66634,11.4767,156
2.09181,9.56098,156
1.93345,7.56726,156
3.44312,6.25543,156
5,5,156
29.9535,40.9758,157
30.23,38.995,157
29.9431,37.0157,157
30.1286,35.0243,157
30.0099,33.0278,157
28.0724,33.5239,157
28.0923,35.5238,157
26.1958,36.1587,157
26.0375,34.165,157
24.3831,33.0411,157
23.0615,31.54,157
23.1382,29.5414,157
23.7005,27.6221,157
21.7685,28.1389,157
19.9424,28.9547,157
18.0006,29.4336,157
16.1118,28.7759,157
14.1142,28.6791,157
12.8613,27.1201,157
10.9296,26.6021,157
9.97917,24.8424,157
10.0019,22.8425,157
8.03141,22.4999,157
6.3001,21.4986,157
4.90335,20.0672,157
4.0225,18.2716,157
4.94863,16.4989,157
2.99926,16.0518,157
3.95235,14.2935,157
2.15761,13.4109,157
2.66634,11.4767,157
2.09181,9.56098,157
1.93345,7.56726,157
3.44312,6.25543,157
5,5,157
29.9535,40.9758,158
30.23,38.995,158
29.9431,37.0157,158
30.1286,35.0243,158
30.0099,33.0278,158
28.0724,33.5239,158
28.0923,35.5238,158
26.1958,36.1587,158
26.0375,34.165,158
24.3831,33.0411,158
23.0615,31.54,158
23.1382,29.5414,158
23.7005,27.6221,158
21.7685,28.1389,158
19.9424,28.9547,158
18.0006,29.4336,158
16.1118,28.7759,158
14.1142,28.6791,158
12.8613,27.1201,158
10.9296,26.6021,158
9.97917,24.8424,158
10.0019,22.8425,158
8.03141,22.4999,158
6.3001,21.4986,158
4.90335,20.0672,158
4.0225,18.2716,158
4.94863,16.4989,158
